"ARO"	"ARO_name"	"resistance_to_drug_classes"	"confers_resistance_to"	"resistance_to_drug_classes_names"	"confers_resistance_to_names"
"ARO:3007033"	"Erm(51)"	"ARO:0000000,ARO:0000017,ARO:0000026,ARO:0000050"	"ARO:0000006,ARO:0000065,ARO:0000066,ARO:3000158,ARO:3000675"	"macrolide antibiotic,lincosamide antibiotic,streptogramin antibiotic,streptogramin B antibiotic"	"erythromycin,clarithromycin,clindamycin,azithromycin,pristinamycin IB"
"ARO:3007041"	"Erm(52)"	"ARO:0000000,ARO:0000017,ARO:0000026"	"ARO:0000066"	"macrolide antibiotic,lincosamide antibiotic,streptogramin antibiotic"	"clindamycin"
"ARO:3007042"	"msr(G)"	"ARO:0000000,ARO:0000026"	"ARO:0000006,ARO:3000158"	"macrolide antibiotic,streptogramin antibiotic"	"erythromycin,azithromycin"
"ARO:3007043"	"msr(I)"	"ARO:0000000,ARO:0000026,ARO:3007149"	"ARO:0000025"	"macrolide antibiotic,streptogramin antibiotic,phosphonic acid antibiotic"	"fosfomycin"
"ARO:3007044"	"mef(F)"	"ARO:0000000"	"ARO:0000006,ARO:3000158"	"macrolide antibiotic"	"erythromycin,azithromycin"
"ARO:3007047"	"mef(H)"	"ARO:0000000"	"ARO:"	"macrolide antibiotic"	""
"ARO:3007049"	"mef(J)"	"ARO:0000000"	"ARO:"	"macrolide antibiotic"	""
"ARO:3007050"	"mreA"	"ARO:0000000"	"ARO:0000006,ARO:3000156,ARO:3000158"	"macrolide antibiotic"	"erythromycin,spiramycin,azithromycin"
"ARO:3007051"	"Helicobacter pylori rpoB mutation conferring resistance to rifampicin"	"ARO:0000001,ARO:3000157"	"ARO:0000071,ARO:3000169"	"fluoroquinolone antibiotic,rifamycin antibiotic"	"levofloxacin,rifampin"
"ARO:3007052"	"Helicobacter pylori gyrA conferring resistance to fluoroquinolones"	"ARO:0000001"	"ARO:0000071"	"fluoroquinolone antibiotic"	"levofloxacin"
"ARO:3007053"	"Helicobacter pylori gyrB conferring resistance to fluoroquinolones"	"ARO:0000001"	"ARO:0000071,ARO:3000662"	"fluoroquinolone antibiotic"	"levofloxacin,norfloxacin"
"ARO:3007055"	"Helicobacter pylori rdxA mutation conferring resistance to metronidazole"	"ARO:3004115"	"ARO:3000689"	"nitroimidazole antibiotic"	"metronidazole"
"ARO:3007057"	"Helicobacter pylori pbp3 conferring resistance to amoxicillin"	"ARO:0000032,ARO:3000008"	"ARO:0000064"	"cephalosporin,penicillin beta-lactam"	"amoxicillin"
"ARO:3007058"	"Helicobacter pylori pbp2 mutants conferring resistance to amoxicillin"	"ARO:0000032,ARO:3000008"	"ARO:0000064"	"cephalosporin,penicillin beta-lactam"	"amoxicillin"
"ARO:3007059"	"Helicobacter pylori frxA mutation conferring resistance to metronidazole"	"ARO:3004115"	"ARO:3000689"	"nitroimidazole antibiotic"	"metronidazole"
"ARO:3007060"	"Helicobacter pylori pbp1 mutants conferring resistance to amoxicillin"	"ARO:0000032,ARO:3000008"	"ARO:0000064"	"cephalosporin,penicillin beta-lactam"	"amoxicillin"
"ARO:3007062"	"VAM-1"	"ARO:0000020,ARO:0000032,ARO:3000008"	"ARO:0000062,ARO:3000637,ARO:3000645"	"carbapenem,cephalosporin,penicillin beta-lactam"	"ceftriaxone,ampicillin,cefotaxime"
"ARO:3007069"	"FosY"	"ARO:3007149"	"ARO:0000025"	"phosphonic acid antibiotic"	"fosfomycin"
"ARO:3007070"	"MCR-1.33"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007073"	"Bacillus subtilis rpoB mutants conferring resistance to rifampin"	"ARO:3000157"	"ARO:3000169"	"rifamycin antibiotic"	"rifampin"
"ARO:3007075"	"cph"	"ARO:0000016"	"ARO:3003993"	"aminoglycoside antibiotic"	"capreomycin"
"ARO:3007085"	"PRC-1"	"ARO:0000032,ARO:3000008"	"ARO:0000058,ARO:0000062,ARO:0000064,ARO:3000632,ARO:3000637,ARO:3000645"	"cephalosporin,penicillin beta-lactam"	"cefazolin,ceftriaxone,amoxicillin,benzylpenicillin,ampicillin,cefotaxime"
"ARO:3007087"	"KPC-90"	"ARO:0000004,ARO:0000020,ARO:0000032,ARO:3000008"	"ARO:"	"monobactam,carbapenem,cephalosporin,penicillin beta-lactam"	""
"ARO:3007089"	"KPC-83"	"ARO:0000004,ARO:0000020,ARO:0000032,ARO:3000008"	"ARO:"	"monobactam,carbapenem,cephalosporin,penicillin beta-lactam"	""
"ARO:3007097"	"FosM1"	"ARO:3007149"	"ARO:0000025"	"phosphonic acid antibiotic"	"fosfomycin"
"ARO:3007098"	"FosM2"	"ARO:3007149"	"ARO:0000025"	"phosphonic acid antibiotic"	"fosfomycin"
"ARO:3007099"	"FosM3"	"ARO:3007149"	"ARO:0000025"	"phosphonic acid antibiotic"	"fosfomycin"
"ARO:3007101"	"BcIII"	"ARO:0000032"	"ARO:"	"cephalosporin"	""
"ARO:3007102"	"KPC-93"	"ARO:0000004,ARO:0000020,ARO:0000032,ARO:3000008"	"ARO:"	"monobactam,carbapenem,cephalosporin,penicillin beta-lactam"	""
"ARO:3007104"	"nimA"	"ARO:3004115"	"ARO:3000689"	"nitroimidazole antibiotic"	"metronidazole"
"ARO:3007105"	"nimC"	"ARO:3004115"	"ARO:3000689"	"nitroimidazole antibiotic"	"metronidazole"
"ARO:3007106"	"nimD"	"ARO:3004115"	"ARO:3000689"	"nitroimidazole antibiotic"	"metronidazole"
"ARO:3007107"	"nimE"	"ARO:3004115"	"ARO:3000689"	"nitroimidazole antibiotic"	"metronidazole"
"ARO:3007108"	"nimF"	"ARO:3004115"	"ARO:3000689"	"nitroimidazole antibiotic"	"metronidazole"
"ARO:3007109"	"nimG"	"ARO:3004115"	"ARO:3000689"	"nitroimidazole antibiotic"	"metronidazole"
"ARO:3007110"	"nimH"	"ARO:3004115"	"ARO:3000689"	"nitroimidazole antibiotic"	"metronidazole"
"ARO:3007111"	"nimI"	"ARO:3004115"	"ARO:3000689"	"nitroimidazole antibiotic"	"metronidazole"
"ARO:3007112"	"nimJ"	"ARO:3004115"	"ARO:3000689"	"nitroimidazole antibiotic"	"metronidazole"
"ARO:3007113"	"nimK"	"ARO:3004115"	"ARO:3000689"	"nitroimidazole antibiotic"	"metronidazole"
"ARO:3007118"	"crxA"	"ARO:0000020"	"ARO:0000073,ARO:3000170"	"carbapenem"	"meropenem,imipenem"
"ARO:3007119"	"tet(O/32/O)"	"ARO:3000050"	"ARO:0000051"	"tetracycline antibiotic"	"tetracycline"
"ARO:3007120"	"tet(O/M/O)"	"ARO:3000050"	"ARO:0000051"	"tetracycline antibiotic"	"tetracycline"
"ARO:3007121"	"tet(O/W)"	"ARO:3000050"	"ARO:0000051"	"tetracycline antibiotic"	"tetracycline"
"ARO:3007122"	"tet(O/W/32/O)"	"ARO:3000050"	"ARO:0000051"	"tetracycline antibiotic"	"tetracycline"
"ARO:3007123"	"tet(O/W/O)"	"ARO:3000050"	"ARO:0000051"	"tetracycline antibiotic"	"tetracycline"
"ARO:3007124"	"tet(W/32/O)"	"ARO:3000050"	"ARO:0000051"	"tetracycline antibiotic"	"tetracycline"
"ARO:3007125"	"ROB-11"	"ARO:0000032,ARO:3000008"	"ARO:"	"cephalosporin,penicillin beta-lactam"	""
"ARO:3007126"	"ROB-12"	"ARO:0000032,ARO:3000008"	"ARO:"	"cephalosporin,penicillin beta-lactam"	""
"ARO:3007127"	"Streptomyces lividans otr(A)"	"ARO:3000050"	"ARO:0000051"	"tetracycline antibiotic"	"tetracycline"
"ARO:3007137"	"mcr-10.1"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007180"	"MAB"	"ARO:0000032,ARO:3000008"	"ARO:0000060,ARO:0000063,ARO:0000064,ARO:3000704,ARO:3003832"	"cephalosporin,penicillin beta-lactam"	"ceftazidime,cefuroxime,amoxicillin,cefalotin,ticarcillin"
"ARO:3007182"	"blaC"	"ARO:0000032,ARO:3000008"	"ARO:0000008,ARO:0000064,ARO:3000704,ARO:3003831,ARO:3003832"	"cephalosporin,penicillin beta-lactam"	"cefoxitin,amoxicillin,cefalotin,temocillin,ticarcillin"
"ARO:3007185"	"Mycobacterium tuberculosis Rv1258c mutations confer resistance to ethambutol and capreomycin"	"ARO:0000016,ARO:3000527,ARO:3007152,ARO:3007155"	"ARO:3000497,ARO:3003993"	"aminoglycoside antibiotic,polyamine antibiotic,isoniazid-like antibiotic,pyrazine antibiotic"	"ethambutol,capreomycin"
"ARO:3007186"	"Mycobacterium tuberculosis Rv1258c mutations confer resistance to pyrazinamide, isoniazid, and streptomycin"	"ARO:0000016,ARO:3000527,ARO:3007152,ARO:3007155"	"ARO:0000040,ARO:3000520,ARO:3003413"	"aminoglycoside antibiotic,polyamine antibiotic,isoniazid-like antibiotic,pyrazine antibiotic"	"streptomycin,isoniazid,pyrazinamide"
"ARO:3007187"	"glycopeptide resistance gene cluster vanP"	"ARO:3000081"	"ARO:0000028,ARO:0000029"	"glycopeptide antibiotic"	"vancomycin,teicoplanin"
"ARO:3007188"	"vanH gene in vanP cluster"	"ARO:3000081"	"ARO:0000028,ARO:0000029"	"glycopeptide antibiotic"	"vancomycin,teicoplanin"
"ARO:3007189"	"vanP"	"ARO:3000081"	"ARO:0000028,ARO:0000029"	"glycopeptide antibiotic"	"vancomycin,teicoplanin"
"ARO:3007190"	"vanX gene in vanP cluster"	"ARO:3000081"	"ARO:0000028,ARO:0000029"	"glycopeptide antibiotic"	"vancomycin,teicoplanin"
"ARO:3007191"	"vanR gene in vanP cluster"	"ARO:3000081"	"ARO:0000028,ARO:0000029"	"glycopeptide antibiotic"	"vancomycin,teicoplanin"
"ARO:3007192"	"vanS gene in vanP cluster"	"ARO:3000081"	"ARO:0000028,ARO:0000029"	"glycopeptide antibiotic"	"vancomycin,teicoplanin"
"ARO:3007196"	"KPC-123"	"ARO:0000004,ARO:0000020,ARO:0000032,ARO:3000008"	"ARO:0000059,ARO:0000060,ARO:3000645"	"monobactam,carbapenem,cephalosporin,penicillin beta-lactam"	"cefepime,ceftazidime,cefotaxime"
"ARO:3007199"	"PAM-1"	"ARO:0000020,ARO:0000032"	"ARO:0000060,ARO:3000640"	"carbapenem,cephalosporin"	"ceftazidime,doripenem"
"ARO:3007200"	"PAM-2"	"ARO:0000020,ARO:0000032"	"ARO:0000060"	"carbapenem,cephalosporin"	"ceftazidime"
"ARO:3007201"	"PAM-3"	"ARO:0000020,ARO:0000032"	"ARO:"	"carbapenem,cephalosporin"	""
"ARO:3007202"	"NDM-16b"	"ARO:0000020,ARO:0000032,ARO:3000008"	"ARO:"	"carbapenem,cephalosporin,penicillin beta-lactam"	""
"ARO:3007203"	"Klebsiella pneumoniae mutant PhoQ conferring resistance to colistin"	"ARO:0000000,ARO:3000053"	"ARO:0000006,ARO:3000454,ARO:3000622,ARO:3000624"	"macrolide antibiotic,peptide antibiotic"	"erythromycin,polymyxin B,colistin A,colistin B"
"ARO:3007204"	"AAC(6')-Iap"	"ARO:0000016"	"ARO:0000007,ARO:0000013,ARO:0000035,ARO:0000038,ARO:0000052,ARO:3007378,ARO:3007379"	"aminoglycoside antibiotic"	"dibekacin,amikacin,sisomicin,netilmicin,tobramycin,2'-N-ethylnetilmicin,5-episisomicin"
"ARO:3007206"	"KBL-1"	"ARO:3000008"	"ARO:0000064,ARO:0000078,ARO:3000632,ARO:3000637"	"penicillin beta-lactam"	"amoxicillin,piperacillin,benzylpenicillin,ampicillin"
"ARO:3007208"	"HelR"	"ARO:3000157"	"ARO:3000169,ARO:3000517,ARO:3000530"	"rifamycin antibiotic"	"rifampin,rifaximin,rifabutin"
"ARO:3007209"	"Streptomyces venezuelae rox"	"ARO:3000157"	"ARO:3000169,ARO:3000517,ARO:3000534"	"rifamycin antibiotic"	"rifampin,rifaximin,rifapentine"
"ARO:3007210"	"Nocardia farcinica rox"	"ARO:3000157"	"ARO:3000169"	"rifamycin antibiotic"	"rifampin"
"ARO:3007211"	"NDM-34"	"ARO:0000020,ARO:0000032,ARO:3000008"	"ARO:"	"carbapenem,cephalosporin,penicillin beta-lactam"	""
"ARO:3007212"	"NDM-35"	"ARO:0000020,ARO:0000032,ARO:3000008"	"ARO:"	"carbapenem,cephalosporin,penicillin beta-lactam"	""
"ARO:3007213"	"NDM-36"	"ARO:0000020,ARO:0000032,ARO:3000008"	"ARO:"	"carbapenem,cephalosporin,penicillin beta-lactam"	""
"ARO:3007214"	"NDM-37"	"ARO:0000020,ARO:0000032,ARO:3000008"	"ARO:"	"carbapenem,cephalosporin,penicillin beta-lactam"	""
"ARO:3007215"	"NDM-38"	"ARO:0000020,ARO:0000032,ARO:3000008"	"ARO:"	"carbapenem,cephalosporin,penicillin beta-lactam"	""
"ARO:3007216"	"NDM-39"	"ARO:0000020,ARO:0000032,ARO:3000008"	"ARO:"	"carbapenem,cephalosporin,penicillin beta-lactam"	""
"ARO:3007217"	"NDM-40"	"ARO:0000020,ARO:0000032,ARO:3000008"	"ARO:"	"carbapenem,cephalosporin,penicillin beta-lactam"	""
"ARO:3007218"	"NDM-41"	"ARO:0000020,ARO:0000032,ARO:3000008"	"ARO:"	"carbapenem,cephalosporin,penicillin beta-lactam"	""
"ARO:3007219"	"NDM-42"	"ARO:0000020,ARO:0000032,ARO:3000008"	"ARO:"	"carbapenem,cephalosporin,penicillin beta-lactam"	""
"ARO:3007220"	"NDM-43"	"ARO:0000020,ARO:0000032,ARO:3000008"	"ARO:"	"carbapenem,cephalosporin,penicillin beta-lactam"	""
"ARO:3007227"	"MCR-8.3"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007228"	"MCR-8.4"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007229"	"MCR-8.2"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007230"	"MCR-1.34"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007231"	"MCR-4.6"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007232"	"MCR-1.27"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007233"	"MCR-1.18"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007234"	"MCR-1.23"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007235"	"MCR-1.20"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007236"	"MCR-1.28"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007237"	"MCR-1.21"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007238"	"MCR-1.16"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007239"	"MCR-1.22"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007240"	"MCR-1.19"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007241"	"MCR-1.29"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007242"	"MCR-1.30"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007243"	"MCR-1.24"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007244"	"MCR-1.17"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007245"	"MCR-1.31"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007246"	"MCR-1.14"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007247"	"MCR-1.25"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007248"	"MCR-3.33"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007249"	"MCR-3.14"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007250"	"MCR-3.37"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007251"	"MCR-3.38"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007252"	"MCR-3.15"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007253"	"MCR-3.27"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007254"	"MCR-3.32"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007255"	"MCR-3.31"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007256"	"MCR-3.23"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007257"	"MCR-3.36"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007258"	"MCR-3.25"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007259"	"MCR-3.22"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007260"	"MCR-3.16"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007261"	"MCR-3.26"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007262"	"MCR-3.21"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007263"	"MCR-3.18"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007264"	"MCR-3.40"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007265"	"MCR-3.24"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007266"	"MCR-3.20"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007267"	"MCR-3.35"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007268"	"MCR-3.34"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007269"	"MCR-3.13"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007270"	"MCR-3.28"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007271"	"MCR-3.39"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007272"	"MCR-3.29"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007273"	"MCR-3.19"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007274"	"MCR-10.5"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007275"	"MCR-10.3"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007276"	"MCR-10.4"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007277"	"MCR-10.2"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007278"	"MCR-3.17"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007279"	"MCR-1.15"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007280"	"MCR-1.26"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007281"	"MCR-5.4"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007282"	"MCR-5.3"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007283"	"MCR-2.4"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007284"	"MCR-2.3"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007285"	"MCR-2.8"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007286"	"MCR-2.5"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007287"	"MCR-2.7"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007288"	"MCR-2.6"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007289"	"MCR-1.32"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007368"	"FosG"	"ARO:3007149"	"ARO:0000025"	"phosphonic acid antibiotic"	"fosfomycin"
"ARO:3007369"	"FosH"	"ARO:3007149"	"ARO:0000025"	"phosphonic acid antibiotic"	"fosfomycin"
"ARO:3007370"	"FosI"	"ARO:3007149"	"ARO:0000025"	"phosphonic acid antibiotic"	"fosfomycin"
"ARO:3007371"	"FosA8"	"ARO:3007149"	"ARO:0000025"	"phosphonic acid antibiotic"	"fosfomycin"
"ARO:3007372"	"FosBx1"	"ARO:3007149"	"ARO:0000025"	"phosphonic acid antibiotic"	"fosfomycin"
"ARO:3007374"	"PJM-1"	"ARO:0000020,ARO:0000032,ARO:3000008"	"ARO:0000008,ARO:3000170,ARO:3000637,ARO:3000645,ARO:3000704"	"carbapenem,cephalosporin,penicillin beta-lactam"	"cefoxitin,imipenem,ampicillin,cefotaxime,cefalotin"
"ARO:3007375"	"KPC-87"	"ARO:0000004,ARO:0000020,ARO:0000032,ARO:3000008"	"ARO:0000073,ARO:3000170"	"monobactam,carbapenem,cephalosporin,penicillin beta-lactam"	"meropenem,imipenem"
"ARO:3007381"	"KPC-86"	"ARO:0000004,ARO:0000020,ARO:0000032,ARO:3000008"	"ARO:0000060"	"monobactam,carbapenem,cephalosporin,penicillin beta-lactam"	"ceftazidime"
"ARO:3007383"	"KPC-95"	"ARO:0000004,ARO:0000020,ARO:0000032,ARO:3000008"	"ARO:0000060"	"monobactam,carbapenem,cephalosporin,penicillin beta-lactam"	"ceftazidime"
"ARO:3007401"	"ANT(9)-Ib"	"ARO:0000016"	"ARO:0000039"	"aminoglycoside antibiotic"	"spectinomycin"
"ARO:3007402"	"KPC-94"	"ARO:0000004,ARO:0000020,ARO:0000032,ARO:3000008"	"ARO:0000060,ARO:0000073"	"monobactam,carbapenem,cephalosporin,penicillin beta-lactam"	"ceftazidime,meropenem"
"ARO:3007420"	"Klebsiella pneumoniae lamB with mutations conferring resistance to ceftazidime-avibactam"	"ARO:0000001,ARO:0000032,ARO:3000050"	"ARO:0000060"	"fluoroquinolone antibiotic,cephalosporin,tetracycline antibiotic"	"ceftazidime"
"ARO:3007421"	"Klebsiella pneumoniae PBP3 mutants conferring resistance to ceftazidime-avibactam"	"ARO:0000032,ARO:3000008"	"ARO:0000060"	"cephalosporin,penicillin beta-lactam"	"ceftazidime"
"ARO:3007423"	"Escherichia coli PBP3 mutants conferring resistance to beta-lactam antibiotics"	"ARO:0000004,ARO:0000032,ARO:3000008"	"ARO:0000060,ARO:3000550,ARO:3000651"	"monobactam,cephalosporin,penicillin beta-lactam"	"ceftazidime,aztreonam,ceftaroline"
"ARO:3007427"	"ThfT"	"ARO:3000282"	"ARO:3000329"	"sulfonamide antibiotic"	"sulfamethoxazole"
"ARO:3007431"	"almF"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007433"	"almE"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007434"	"almEFG"	"ARO:3000053"	"ARO:3000622,ARO:3000624"	"peptide antibiotic"	"colistin A,colistin B"
"ARO:3007435"	"WUS-1"	"ARO:0000020,ARO:3000008"	"ARO:0000043,ARO:3000170,ARO:3000637"	"carbapenem,penicillin beta-lactam"	"carbenicillin,imipenem,ampicillin"
"ARO:3007436"	"KPC-96"	"ARO:0000004,ARO:0000020,ARO:0000032,ARO:3000008"	"ARO:0000060"	"monobactam,carbapenem,cephalosporin,penicillin beta-lactam"	"ceftazidime"
"ARO:3007437"	"EBR-5"	"ARO:0000020,ARO:0000032,ARO:3000008"	"ARO:0000060,ARO:0000063,ARO:0000078,ARO:3000637,ARO:3000704,ARO:3004006"	"carbapenem,cephalosporin,penicillin beta-lactam"	"ceftazidime,cefuroxime,piperacillin,ampicillin,cefalotin,ceftiofur"
"ARO:3007438"	"LAQ-1"	"ARO:0000032,ARO:3000008"	"ARO:0000008,ARO:0000058,ARO:0000059,ARO:3000632,ARO:3000637"	"cephalosporin,penicillin beta-lactam"	"cefoxitin,cefazolin,cefepime,benzylpenicillin,ampicillin"
"ARO:3007442"	"SSA"	"ARO:0000032,ARO:3000008"	"ARO:0000008,ARO:0000060,ARO:0000064,ARO:3000637"	"cephalosporin,penicillin beta-lactam"	"cefoxitin,ceftazidime,amoxicillin,ampicillin"
"ARO:3007443"	"NDM-44"	"ARO:0000020,ARO:0000032,ARO:3000008"	"ARO:"	"carbapenem,cephalosporin,penicillin beta-lactam"	""
"ARO:3007444"	"NDM-45"	"ARO:0000020,ARO:0000032,ARO:3000008"	"ARO:"	"carbapenem,cephalosporin,penicillin beta-lactam"	""
"ARO:3007445"	"NDM-46"	"ARO:0000020,ARO:0000032,ARO:3000008"	"ARO:"	"carbapenem,cephalosporin,penicillin beta-lactam"	""
"ARO:3007446"	"KPC-100"	"ARO:0000004,ARO:0000020,ARO:0000032,ARO:3000008"	"ARO:0000060"	"monobactam,carbapenem,cephalosporin,penicillin beta-lactam"	"ceftazidime"
"ARO:3007447"	"NDM-47"	"ARO:0000020,ARO:0000032,ARO:3000008"	"ARO:"	"carbapenem,cephalosporin,penicillin beta-lactam"	""
